CRATER_ID,LAT,LON,DIAM,AGE_MEAN,AGE_STD,CI_LOWER,CI_UPPER
05-1-000176,-13.4259,357.208,114.909,3.9704,0.0609,3.8511,4.0897
04-2-001148,1.87481,350.131,16.8687,3.952,0.0654,3.8238,4.0801
06-1-000393,30.328,38.8821,22.7336,3.8974,0.0627,3.7746,4.0202
05-2-000179,-0.729849,294.732,11.0853,3.8881,0.0552,3.78,3.9963
02-1-128473,37.4735,205.75,16.1841,3.6625,0.0463,3.5718,3.7532
03-1-020007,-6.19628,194.771,10.2429,3.9701,0.0615,3.8497,4.0906
08-1-001246,31.4675,175.524,38.2498,3.9185,0.0556,3.8095,4.0275
03-1-014112,-3.74903,182.44,9.56226,3.9269,0.0643,3.801,4.0529
02-1-051856,14.023,211.205,9.55294,3.9538,0.0596,3.8369,4.0707
05-1-000198,-16.0062,297.16,24.9998,3.8942,0.0752,3.7467,4.0416
09-1-000946,-35.718,125.132,12.008,3.8486,0.059,3.7329,3.9643
01-1-024736,67.114,221.943,26.7422,3.9064,0.0593,3.7901,4.0227
09-1-172798,-50.7595,175.805,8.07654,3.8996,0.0466,3.8083,3.9909
05-1-000894,-39.9935,294.722,22.5486,3.9435,0.0662,3.8137,4.0733
03-1-137881,-50.8061,254.268,10.7033,3.9145,0.0391,3.8379,3.9911
01-1-005175,63.1137,170.599,9.31586,3.7699,0.0555,3.6611,3.8788
02-1-056962,14.8056,204.513,9.83452,3.9404,0.0578,3.8271,4.0536
03-1-001311,-52.1027,230.778,16.1893,3.7753,0.0753,3.6278,3.9229
01-1-001290,69.2319,336.156,98.9918,4.0066,0.0563,3.8962,4.1169
08-1-000442,48.8497,117.532,26.5822,3.9258,0.0381,3.8511,4.0006
09-1-008426,-1.54613,160.433,16.6576,3.9246,0.055,3.8167,4.0325
10-1-123566,-76.7987,213.701,11.5049,3.7506,0.0602,3.6326,3.8685
02-2-000230,3.89764,257.805,21.7934,3.8939,0.0601,3.7761,4.0117
10-2-014747,-69.7062,166.175,8.79252,3.5372,0.0657,3.4084,3.666
05-1-000645,-35.5573,333.685,10.0078,3.9541,0.0514,3.8533,4.0549
02-1-102517,28.0519,196.268,9.73464,3.845,0.0714,3.7051,3.9849
02-1-001203,25.0389,268.113,13.2406,3.902,0.0447,3.8144,3.9897
08-1-002026,9.53008,130.168,12.9077,3.7197,0.0624,3.5973,3.842
07-1-002690,-59.4049,75.8524,39.9522,3.9579,0.0605,3.8393,4.0766
02-1-083553,23.0226,215.848,8.84577,3.8474,0.06,3.7299,3.9649
09-1-000933,-33.9625,118.319,13.9952,3.0005,0.0662,2.8708,3.1302
02-2-001555,50.8563,187.405,8.699,3.784,0.0715,3.6438,3.9242
09-1-173696,-50.641,144.364,11.2753,3.9479,0.0627,3.8251,4.0708
10-1-161346,-65.1066,177.779,8.59187,3.7829,0.0643,3.6569,3.9089
05-1-000807,-38.6067,304.286,27.5334,3.971,0.0581,3.8571,4.0849
04-1-040231,21.3796,320.546,8.07436,3.1643,0.0624,3.042,3.2865
06-1-000743,16.2592,15.9344,26.7231,3.3892,0.0801,3.2322,3.5462
02-1-082625,22.6836,192.858,16.543,3.9235,0.049,3.8275,4.0195
06-1-000213,42.7251,65.9114,16.1507,3.8482,0.0402,3.7694,3.9271
08-1-014773,3.83852,152.895,13.6385,3.8801,0.0521,3.778,3.9822
02-1-077049,20.6507,230.65,12.6105,3.8352,0.0542,3.729,3.9414
09-1-169382,-47.988,100.36,10.9756,3.8844,0.0541,3.7784,3.9904
01-1-144498,74.053,324.44,8.10873,3.8944,0.0602,3.7764,4.0125
01-1-018215,67.0568,208.189,9.18603,3.8541,0.0578,3.7408,3.9673
03-1-112887,-39.6381,237.632,14.0443,3.9576,0.0593,3.8413,4.0738
07-2-003717,-24.4866,85.214,20.881,3.9383,0.0762,3.789,4.0876
02-2-002018,44.8326,182.675,58.7865,3.9531,0.0594,3.8366,4.0696
06-2-013510,37.5791,41.0215,10.7718,3.902,0.0547,3.7948,4.0092
06-1-000450,29.2324,61.8638,29.1321,3.8475,0.0571,3.7357,3.9594
05-1-124392,-56.589,297.1,8.21141,3.8993,0.0693,3.7635,4.0351
08-1-194444,49.4384,98.2195,10.9545,3.9121,0.0707,3.7735,4.0506
10-1-019802,-67.6222,17.9394,10.0034,3.9457,0.0585,3.831,4.0603
06-2-021045,13.6252,81.8306,12.2438,3.9681,0.0608,3.8489,4.0872
10-1-051225,-68.2034,54.8319,8.09599,3.8913,0.064,3.7657,4.0168
03-1-047148,-16.1668,222.969,10.797,3.9888,0.0591,3.873,4.1046
07-1-002202,-46.2243,79.2369,13.714,3.896,0.0583,3.7818,4.0102
01-1-128703,70.0503,65.0435,20.6869,3.7091,0.0367,3.6371,3.7811
09-1-000448,-13.7202,101.817,24.6926,3.9385,0.0642,3.8128,4.0643
05-1-001488,-52.8676,284.938,8.10742,3.8698,0.053,3.7659,3.9736
08-2-001659,51.515,146.619,15.0199,3.904,0.0573,3.7916,4.0163
03-1-057226,-19.6677,232.085,10.6953,3.9439,0.059,3.8282,4.0596
09-1-036657,-8.30483,111.037,15.1562,3.7586,0.0617,3.6377,3.8796
08-1-000941,41.6244,115.9,14.4002,3.7896,0.0654,3.6614,3.9178
10-1-087101,-67.3118,85.9114,11.3866,3.8531,0.0503,3.7544,3.9517
06-2-019689,51.9008,4.49443,9.64827,3.9729,0.0533,3.8685,4.0774
02-1-015481,4.27296,207.807,8.0961,3.9597,0.0401,3.881,4.0384
08-1-001171,30.8129,137.559,11.5893,3.8752,0.0573,3.7629,3.9876
05-1-000407,-27.4006,343.7,24.4971,3.9863,0.0688,3.8514,4.1211
08-1-144571,35.8631,135.218,8.715,3.8554,0.0744,3.7095,4.0012
02-1-000968,33.0676,207.878,25.8012,3.947,0.0617,3.8261,4.068
01-2-027848,73.7692,44.9919,16.3723,3.9072,0.0591,3.7914,4.023
07-1-005912,-0.219129,80.24,24.176,3.9967,0.0458,3.907,4.0865
08-1-096363,24.1361,117.989,10.8679,3.904,0.0612,3.7842,4.0239
03-1-000820,-41.2276,193.476,8.70729,3.2341,0.0627,3.1111,3.357
02-1-055522,14.7125,251.595,16.5084,3.9091,0.055,3.8013,4.0169
08-1-191449,49.1885,175.599,8.00737,3.8416,0.0474,3.7488,3.9344
09-1-110458,-29.0447,95.2073,11.9362,3.9299,0.0501,3.8317,4.028
03-1-040687,-14.2237,211.215,14.8246,3.942,0.0597,3.8249,4.0591
07-1-000994,-25.9876,6.62503,10.5961,3.856,0.0694,3.72,3.992
01-1-000433,69.8965,237.013,9.99891,3.9377,0.0584,3.8231,4.0522
08-1-142544,34.5636,179.435,12.2809,3.9429,0.055,3.8351,4.0506
04-1-000651,10.0094,318.133,11.5946,3.1015,0.0614,2.9811,3.2218
02-1-000359,43.6744,182.534,12.2815,3.9129,0.0569,3.8014,4.0245
08-1-055958,15.2505,146.827,8.14713,3.8733,0.0594,3.7568,3.9898
10-1-001256,-60.516,160.192,15.5699,3.9271,0.0458,3.8374,4.0169
02-1-105123,28.9736,223.162,10.579,3.9092,0.0621,3.7874,4.031
08-1-001485,22.8769,95.1893,12.0622,3.9047,0.0643,3.7787,4.0306
08-1-209058,55.3566,171.014,8.58766,3.9022,0.0568,3.7909,4.0136
07-1-009045,-1.90636,16.0063,9.82591,3.9339,0.0557,3.8247,4.043
02-1-098375,27.1989,224.686,12.5488,3.8412,0.0452,3.7525,3.9299
07-1-000900,-25.4968,31.1028,10.0334,3.888,0.0598,3.7708,4.0052
03-1-000837,-41.2111,195.224,16.1047,3.941,0.0557,3.8318,4.0502
02-1-078224,20.7999,260.922,11.896,3.9343,0.0624,3.8119,4.0567
01-1-000016,61.3554,162.487,8.6585,3.9101,0.0436,3.8247,3.9955
08-1-000810,34.7313,164.821,18.4567,3.9188,0.0524,3.8161,4.0215
01-1-001248,70.9152,31.42,44.4078,4.0344,0.0491,3.9383,4.1306
03-1-034556,-11.4312,224.613,9.57847,3.8924,0.0585,3.7777,4.007
04-1-095461,49.8014,272.107,9.17098,3.9072,0.0723,3.7656,4.0488
04-2-019087,59.9765,310.376,11.7061,3.9362,0.0672,3.8044,4.068
09-1-158224,-43.531,101.571,9.02973,3.4294,0.0675,3.297,3.5617
08-1-000499,44.9448,112.124,10.8027,3.8843,0.0437,3.7987,3.97
05-1-000626,-34.1339,355.237,10.9917,3.9294,0.0708,3.7907,4.0681
08-1-000381,51.415,130.066,14.9905,3.8506,0.0583,3.7364,3.9648
07-1-191981,-49.2074,44.1895,8.75562,3.9311,0.0638,3.8061,4.0561
09-1-183853,-54.2265,110.77,10.8927,3.8885,0.036,3.818,3.959
07-1-000773,-24.5463,68.7216,8.60633,3.8057,0.0615,3.6851,3.9262
08-1-183633,46.3559,179.011,9.39814,3.6536,0.0805,3.4959,3.8113
02-1-032467,8.97098,199.247,8.01881,3.9572,0.0585,3.8425,4.0718
02-1-001860,1.94569,191.685,14.7456,3.9552,0.0541,3.8492,4.0612
08-1-020918,4.91399,176.616,9.14555,3.8833,0.0739,3.7384,4.0282
08-1-136248,33.3614,147.45,11.8202,3.9144,0.075,3.7674,4.0614
07-1-001444,-30.5835,69.9292,24.5372,3.9195,0.049,3.8235,4.0155
08-1-210008,55.5419,139.597,12.1095,3.8092,0.0633,3.6851,3.9332
08-1-039838,10.7986,168.884,8.69129,3.7858,0.0686,3.6513,3.9203
03-1-000518,-26.2136,191.121,12.6952,3.9089,0.0454,3.82,3.9979
03-2-000781,-5.92146,222.288,22.7899,3.9354,0.0637,3.8106,4.0602
07-1-001867,-41.2408,6.08703,132.588,3.9943,0.0566,3.8833,4.1053
03-2-001898,-32.6702,185.361,8.53425,3.9445,0.0516,3.8434,4.0455
07-1-001467,-32.4404,78.1754,8.77093,3.3641,0.0715,3.224,3.5042
03-1-086373,-29.8108,198.177,8.63264,3.9653,0.0621,3.8436,4.0871
02-1-001379,22.9731,220.521,19.3977,3.7804,0.0749,3.6335,3.9272
05-1-001822,-58.3797,318.837,15.2718,3.8677,0.0473,3.7749,3.9605
06-2-014542,40.14,77.8997,8.18687,3.9295,0.0555,3.8206,4.0383
02-1-082361,22.7269,186.968,8.83176,3.8025,0.0615,3.6819,3.923
05-1-000803,-38.6453,298.11,9.38871,3.9452,0.0566,3.8343,4.0561
05-2-014817,-25.1442,289.063,54.6876,3.9538,0.0572,3.8416,4.066
08-1-000735,40.0277,174.269,11.8956,3.8535,0.0623,3.7314,3.9755
07-1-105933,-28.4744,51.3807,14.2013,3.8972,0.074,3.7522,4.0422
01-1-038724,69.4799,230.299,8.30918,3.8735,0.0622,3.7516,3.9954
09-1-041470,-9.07574,179.619,8.81092,3.8976,0.0531,3.7935,4.0017
10-1-167796,-61.7707,180.372,11.5387,3.8914,0.0561,3.7814,4.0013
10-1-109576,-80.1039,223.027,8.55376,3.4706,0.0792,3.3153,3.6259
01-1-000220,73.8351,167.261,151.279,3.8949,0.0786,3.7409,4.0489
05-2-000696,-2.42715,358.967,8.17629,3.9778,0.0496,3.8806,4.0751
03-2-002669,-32.9727,225.789,15.5566,3.9284,0.06,3.8109,4.046
09-1-000422,-10.8828,113.082,89.2508,3.9057,0.0628,3.7827,4.0288
09-1-144748,-38.6843,131.594,9.33078,3.9016,0.0444,3.8146,3.9886
09-1-001557,-57.5021,90.9247,9.05916,3.8412,0.0659,3.712,3.9705
08-1-187429,47.0764,90.2944,8.77548,3.8684,0.0631,3.7447,3.9921
08-1-000335,52.8091,136.25,18.1623,3.7481,0.0515,3.6471,3.849
10-1-047625,-68.8647,308.656,8.16356,3.6315,0.053,3.5276,3.7354
03-1-000433,-16.0466,195.132,12.8335,3.6826,0.0445,3.5955,3.7698
07-1-002731,-55.3455,79.2858,42.6434,3.9927,0.0503,3.8942,4.0912
08-1-075869,19.1536,109.114,8.22433,3.9231,0.0594,3.8065,4.0396
02-1-040099,11.2829,203.835,9.71995,3.9616,0.0749,3.8147,4.1085
08-1-002036,7.67639,129.29,52.7031,3.9878,0.0488,3.8922,4.0834
02-1-168130,53.7724,252.504,13.6604,3.9673,0.0639,3.8419,4.0926
02-1-125826,37.4482,247.184,9.17611,3.9591,0.0463,3.8683,4.0499
01-1-001047,61.4928,284.804,8.92937,3.5712,0.0544,3.4645,3.6779
02-2-001061,29.5192,257.378,8.97063,3.935,0.0551,3.8271,4.0429
05-1-001218,-49.0897,336.294,14.6041,3.8858,0.0646,3.7592,4.0123
01-1-000892,73.1019,81.3515,14.4996,3.9195,0.08,3.7628,4.0763
05-1-000034,-3.01328,329.357,10.5218,3.4118,0.067,3.2804,3.5432
03-1-000917,-42.2588,222.203,10.0269,3.7773,0.0623,3.6552,3.8994
01-1-070514,80.8019,123.386,22.4973,3.9148,0.0586,3.8,4.0296
01-1-000690,78.9116,100.43,10.3367,3.7908,0.069,3.6556,3.9261
04-2-019014,2.77389,283.513,148.767,4.0038,0.0694,3.8677,4.1399
02-1-171205,55.9798,188.686,9.31251,3.8509,0.0504,3.752,3.9497
02-1-119835,34.7813,237.093,8.43743,3.7212,0.0542,3.615,3.8274
06-1-060179,27.965,47.6525,8.39098,3.8808,0.0618,3.7596,4.0021
02-1-045836,13.321,265.102,10.7256,3.8835,0.0518,3.7819,3.985
08-1-092716,23.7235,173.268,8.48507,3.6119,0.0673,3.4801,3.7438
10-1-000687,-65.7135,289.646,13.3319,3.498,0.0523,3.3954,3.6005
06-1-005616,2.89973,15.5216,8.14222,3.9523,0.06,3.8346,4.07
08-1-181129,45.4586,134.687,18.3058,3.9113,0.0702,3.7736,4.0489
08-1-040251,10.5558,160.922,16.615,3.9412,0.0648,3.8142,4.0681
02-1-174043,56.4384,240.768,8.24643,3.9268,0.0633,3.8027,4.0508
03-2-000492,-3.15169,221.789,15.3053,3.9294,0.0689,3.7945,4.0644
08-1-057718,14.4875,104.688,13.5489,3.6085,0.0687,3.4738,3.7433
02-1-148286,45.3566,225.827,12.4541,3.8933,0.072,3.7522,4.0343
08-1-145624,35.4982,108.85,8.69366,3.8677,0.0671,3.7362,3.9993
02-1-083223,22.766,207.248,8.69557,3.8777,0.0612,3.7576,3.9977
03-1-147853,-54.4321,238.013,9.53637,3.9571,0.042,3.8748,4.0395
09-1-164836,-46.8445,103.137,9.30397,3.9364,0.0606,3.8177,4.0552
07-1-000837,-24.2732,42.3004,24.5718,3.8127,0.0556,3.7038,3.9216
02-2-001120,32.595,203.826,9.19756,3.8745,0.0518,3.7731,3.976
09-1-075915,-19.4068,112.232,9.18253,3.8935,0.0615,3.7729,4.0141
06-1-045307,20.8516,32.881,11.8522,3.9264,0.0683,3.7925,4.0604
07-1-000249,-8.17952,81.6418,38.6463,3.9926,0.0543,3.8862,4.0989
02-1-053482,13.8876,242.14,9.74589,3.9188,0.0507,3.8193,4.0182
02-1-041160,9.8536,183.895,13.2983,3.9309,0.0747,3.7845,4.0774
01-1-001450,64.4169,135.805,33.0981,3.9304,0.0516,3.8292,4.0316
08-1-001804,18.4669,167.211,17.1702,3.5195,0.0411,3.439,3.6
02-1-104603,29.2215,207.858,8.56856,3.9421,0.0464,3.8511,4.033
05-2-008649,-21.302,301.64,13.4944,3.9361,0.0444,3.849,4.0232
07-1-000721,-17.2512,85.9389,26.7784,3.9282,0.066,3.7989,4.0575
07-1-000280,-8.12024,74.6892,10.2764,3.8973,0.0614,3.777,4.0176
01-1-000742,61.5057,268.847,13.6995,3.8314,0.0721,3.6901,3.9727
08-1-128737,31.4977,128.019,17.7092,3.9653,0.0525,3.8624,4.0683
10-1-097153,-84.3372,238.086,8.80373,3.5285,0.0597,3.4115,3.6455
01-1-000115,66.4621,173.0,21.7431,3.9282,0.0662,3.7983,4.058
02-1-054340,13.9904,261.93,14.5382,3.8418,0.0663,3.7119,3.9717
09-2-000025,-1.7067,108.402,19.5812,3.9415,0.0518,3.84,4.043
01-1-001184,73.6868,19.4896,124.709,4.0331,0.0584,3.9186,4.1475
09-1-001030,-31.4352,146.263,15.7064,3.8235,0.0497,3.7261,3.921
02-1-000585,44.8451,261.098,21.8839,3.899,0.0533,3.7946,4.0034
07-1-000147,-2.23255,64.7614,14.805,3.9431,0.0581,3.8292,4.0571
06-1-070026,33.8553,51.3488,14.4496,3.927,0.0631,3.8033,4.0506
01-2-022107,79.4055,257.14,10.224,3.8921,0.0537,3.7868,3.9973
02-1-069540,18.7387,237.677,12.1124,3.7979,0.0445,3.7106,3.8852
07-1-002270,-53.5883,63.4756,40.9376,3.8894,0.0779,3.7367,4.0421
01-1-000455,75.8832,127.419,16.1483,3.7304,0.0539,3.6248,3.836
08-1-001128,29.6562,128.829,18.6848,3.8473,0.0689,3.7123,3.9824
08-1-111364,26.9844,164.53,10.5082,3.91,0.0476,3.8166,4.0033
07-1-000124,-0.381857,38.695,17.3465,3.9078,0.0637,3.7829,4.0327
08-2-000045,4.58715,129.299,10.3057,3.9116,0.0464,3.8208,4.0025
01-1-000189,72.0732,186.336,20.2802,3.8952,0.0483,3.8004,3.9899
09-1-144831,-38.8069,128.126,11.0719,3.8386,0.0712,3.699,3.9782
08-1-043960,11.9651,94.3709,11.5527,3.9334,0.0567,3.8222,4.0446
06-1-000025,58.3009,47.2758,16.272,3.9634,0.0595,3.8467,4.0801
07-1-000184,-1.64065,76.1748,32.8503,3.9064,0.0748,3.7598,4.053
05-1-124393,-56.3134,296.725,8.47555,3.9267,0.0542,3.8205,4.033
07-2-000469,-5.88396,47.706,22.4634,3.9776,0.0412,3.8968,4.0583
05-1-000057,-4.54745,300.609,12.5707,3.8508,0.0502,3.7525,3.9491
09-1-010058,-1.73472,139.874,9.56975,3.5027,0.0494,3.4059,3.5995
08-1-001192,34.5622,153.525,8.42523,3.83,0.0524,3.7273,3.9326
08-1-001007,32.7187,95.7862,10.4903,3.897,0.0573,3.7847,4.0094
09-1-000156,-5.54475,141.27,57.9719,3.9341,0.0614,3.8137,4.0545
05-1-001702,-55.7827,304.511,17.3215,3.9704,0.0572,3.8583,4.0826
07-1-000391,-11.6793,21.7373,30.8917,3.9378,0.0764,3.7881,4.0874
10-1-000595,-74.3203,51.8286,12.4445,3.8671,0.0661,3.7376,3.9966
02-2-001679,54.7089,181.807,12.1071,3.8128,0.0714,3.6728,3.9528
02-1-001496,14.1148,205.597,24.6163,3.9191,0.063,3.7955,4.0426
10-1-009588,-63.2702,18.5291,14.0112,3.8237,0.062,3.7022,3.9453
01-1-095708,71.6297,273.361,8.23418,3.4231,0.0532,3.3189,3.5274
06-2-021017,39.773,77.3806,8.63742,3.9346,0.0535,3.8297,4.0395
03-1-000415,-17.5767,201.801,16.1087,3.8807,0.071,3.7415,4.0199
08-1-088867,22.9482,124.343,10.178,3.8924,0.075,3.7453,4.0395
07-1-000268,-8.48834,87.2573,13.2004,3.9473,0.0567,3.8362,4.0583
09-1-186214,-56.3648,176.596,8.8273,3.4875,0.0918,3.3076,3.6674
08-1-000966,35.6406,110.398,19.1733,3.9298,0.0505,3.8309,4.0288
09-1-058167,-14.7072,157.762,16.2723,3.8495,0.0618,3.7284,3.9706
03-1-031816,-10.3888,200.538,10.0893,3.9161,0.0424,3.8331,3.9992
02-1-000537,46.3553,240.326,59.5349,3.9068,0.0634,3.7826,4.0311
02-1-000840,39.2545,181.452,19.6553,3.9289,0.0381,3.8542,4.0036
03-1-052526,-18.7452,192.195,11.127,3.9247,0.0718,3.784,4.0654
06-1-000323,40.7645,60.2677,9.88698,3.8959,0.0456,3.8066,3.9852
02-1-135882,39.8437,259.764,9.57253,3.956,0.0726,3.8137,4.0983
10-1-026395,-69.7863,342.08,10.1728,3.9449,0.0623,3.8229,4.067
08-1-001172,32.8644,138.523,10.6234,3.4668,0.0653,3.3388,3.5948
01-1-000485,71.8251,243.118,10.0777,3.6603,0.0548,3.5529,3.7677
08-1-004856,0.153084,151.601,11.6742,3.7592,0.0601,3.6413,3.8771
06-1-000832,21.5753,74.988,9.00701,3.8306,0.0604,3.7123,3.9489
07-1-016884,-3.80829,23.9303,8.20261,3.9033,0.0582,3.7892,4.0175
02-1-007694,2.17715,208.552,13.3545,3.9673,0.0523,3.8648,4.0698
08-1-002250,3.92785,128.125,43.7723,3.9341,0.0621,3.8124,4.0558
02-1-039813,10.9962,209.956,15.5864,3.9383,0.0719,3.7975,4.0792
07-1-003232,-0.285665,14.4641,8.21763,3.8818,0.0414,3.8006,3.9629
01-1-000675,77.9597,259.526,12.751,3.9557,0.0491,3.8594,4.052
02-1-023460,6.58734,205.923,8.04804,3.8816,0.0636,3.7569,4.0063
08-1-181994,45.9004,151.923,8.08729,3.9258,0.0508,3.8262,4.0255
08-1-036903,9.5914,135.278,10.1906,3.8934,0.0581,3.7794,4.0073
02-1-000416,43.3996,195.85,17.2693,3.9251,0.0679,3.792,4.0582
01-1-089145,70.148,272.054,8.38228,3.792,0.0561,3.6821,3.9019
10-1-154609,-66.0732,155.733,13.8823,3.8797,0.0469,3.7878,3.9715
07-2-003559,-54.9574,48.1844,15.4059,3.9488,0.056,3.839,4.0586
04-1-000128,54.7816,280.376,8.36091,3.3393,0.0668,3.2083,3.4703
02-1-126422,37.2149,227.76,8.40058,3.9565,0.0576,3.8437,4.0694
03-1-000830,-42.8854,187.821,8.00876,3.8285,0.0612,3.7086,3.9485
08-1-186606,46.2838,114.147,12.2458,3.8909,0.0555,3.7822,3.9997
02-1-001112,31.3492,241.406,26.6776,3.9549,0.0516,3.8538,4.056
04-1-005010,3.38369,271.656,15.9905,3.8968,0.0499,3.799,3.9947
03-1-081395,-26.9737,212.346,9.68016,3.9593,0.0559,3.8497,4.069
02-1-000028,59.477,213.023,25.4364,3.9452,0.0525,3.8424,4.048
08-1-166384,40.8891,136.851,10.1845,3.899,0.0733,3.7554,4.0426
08-1-000513,44.8157,115.766,11.8051,3.9353,0.0385,3.8599,4.0107
09-1-052148,-12.9007,107.918,8.06469,3.8372,0.0629,3.7138,3.9605
09-1-001236,-49.0902,106.78,18.0451,3.9251,0.0729,3.7823,4.068
06-1-001034,12.1344,9.84906,17.5083,3.9303,0.0644,3.8041,4.0565
05-1-001814,-58.9832,311.218,67.1293,3.9427,0.0535,3.8379,4.0475
09-1-017000,-3.8621,172.384,10.2512,3.8563,0.0684,3.7223,3.9903
03-1-102436,-35.1805,239.274,10.9414,3.9279,0.0488,3.8323,4.0235
09-1-025791,-6.46578,156.377,8.67193,3.8523,0.0654,3.7241,3.9805
02-1-101323,27.8315,236.365,8.06167,3.925,0.0519,3.8232,4.0267
06-1-000399,33.3185,39.4964,13.057,3.9342,0.0447,3.8466,4.0218
07-1-029464,-7.04368,86.6241,8.26444,3.9397,0.0561,3.8298,4.0497
02-1-079528,21.1967,248.29,8.08434,3.8465,0.0586,3.7316,3.9614
09-1-000732,-27.6258,151.141,38.2645,3.7239,0.0535,3.619,3.8288
09-1-001137,-42.5117,128.564,11.0767,3.9186,0.0592,3.8026,4.0346
08-1-093836,23.4235,157.305,12.2186,3.9581,0.0529,3.8544,4.0618
05-1-001683,-55.9232,290.093,12.2544,3.9713,0.0533,3.8669,4.0756
09-1-000170,-2.66625,145.583,12.9606,3.8458,0.056,3.736,3.9556
01-1-000350,62.4926,243.762,14.536,3.8304,0.0799,3.6737,3.987
02-1-001200,23.5664,269.059,45.7773,3.9633,0.0767,3.813,4.1136
08-1-131378,31.2397,175.252,10.1881,3.8341,0.0715,3.6939,3.9743
01-1-001180,75.3899,352.241,14.5904,3.6035,0.0892,3.4286,3.7783
03-1-000342,-16.4987,219.783,37.3052,3.8893,0.0617,3.7684,4.0103
10-1-001202,-61.6254,149.215,25.1593,3.953,0.0494,3.8561,4.0499
02-1-001557,17.9142,231.82,12.4788,3.8124,0.085,3.6459,3.979
09-1-001649,-56.8255,173.552,11.1512,3.5265,0.0542,3.4203,3.6327
03-1-001022,-48.6697,242.418,13.6347,3.5928,0.0624,3.4705,3.7151
04-1-083694,39.7363,347.647,8.77522,2.9945,0.0528,2.8909,3.098
02-1-131625,39.1684,235.323,11.8303,3.9698,0.0619,3.8484,4.0912
09-1-083244,-21.4482,112.654,9.19453,3.942,0.0524,3.8393,4.0446
03-1-039537,-13.6986,188.696,9.09612,3.9591,0.0663,3.8292,4.089
03-1-012227,-4.14023,216.904,14.2005,3.9101,0.0609,3.7908,4.0294
02-1-000436,46.0972,204.346,26.2869,3.9515,0.0505,3.8526,4.0505
03-1-127465,-44.9776,249.556,18.3828,3.9031,0.0713,3.7634,4.0429
04-2-000863,1.33778,280.648,10.7349,3.9371,0.0563,3.8267,4.0475
02-1-027472,6.92447,226.569,9.92741,3.6251,0.0645,3.4987,3.7515
08-1-001072,28.8744,117.214,68.8449,3.8638,0.0735,3.7198,4.0078
05-1-000945,-41.4626,333.77,16.7874,3.9466,0.0519,3.8448,4.0483
07-1-000689,-21.9315,71.6973,15.0111,3.9525,0.0586,3.8377,4.0673
10-1-000773,-74.9483,289.908,28.3665,3.918,0.0691,3.7827,4.0534
03-1-040368,-13.7944,203.776,11.6146,3.9166,0.0427,3.8329,4.0003
09-1-019801,-4.0871,107.244,11.1225,3.916,0.0607,3.7971,4.0349
01-1-099415,71.4832,82.4084,16.4647,3.8094,0.0548,3.7019,3.9168
06-1-088183,42.7177,86.5068,21.7848,3.9508,0.0563,3.8404,4.0613
08-1-172615,43.9036,96.0918,8.41228,3.6735,0.0683,3.5397,3.8073
09-1-000140,-4.86415,136.402,67.782,3.9815,0.0463,3.8906,4.0723
08-1-001552,18.686,107.343,14.6725,3.8643,0.0487,3.7689,3.9597
09-1-126328,-32.5879,94.791,11.239,3.9149,0.0493,3.8183,4.0115
09-1-179324,-52.332,123.981,8.5005,3.8443,0.0718,3.7035,3.985
08-1-002189,3.22061,106.854,18.36,3.9205,0.0554,3.8118,4.0292
04-1-094391,48.7534,321.444,8.97536,3.9127,0.0495,3.8157,4.0096
03-1-087767,-29.5121,236.209,14.0958,3.9503,0.0565,3.8395,4.0611
03-1-034446,-11.8862,222.471,11.1427,3.9706,0.0552,3.8625,4.0788
07-1-200543,-51.1525,45.3565,8.54988,3.9384,0.0599,3.8209,4.0558
08-1-177963,44.6263,144.741,9.55113,3.8902,0.0448,3.8024,3.978
01-2-025416,71.9976,76.6781,9.81925,3.7747,0.0467,3.6831,3.8663
01-1-001345,65.2031,27.6702,22.0118,3.9646,0.0459,3.8746,4.0545
01-2-000013,65.6347,281.368,46.6253,3.9627,0.0575,3.8499,4.0754
08-1-012809,2.43722,169.055,12.3874,3.9396,0.051,3.8397,4.0396
08-1-090729,22.5656,155.348,10.5884,3.7098,0.063,3.5864,3.8333
09-1-000905,-31.3507,97.9898,57.9803,3.976,0.0623,3.8539,4.0982
03-2-002144,-43.69,190.398,15.6042,3.9368,0.0755,3.7889,4.0847
03-2-001206,-11.4936,203.164,10.7715,3.9547,0.0395,3.8773,4.0321
08-1-120425,29.7684,155.56,8.44473,3.8138,0.0541,3.7078,3.9197
08-1-137066,33.7362,132.272,8.75533,3.9236,0.0519,3.8218,4.0253
09-1-049235,-11.4889,179.893,8.84982,3.853,0.072,3.7118,3.9941
07-1-001068,-34.406,7.46205,11.5833,3.8805,0.0634,3.7562,4.0047
07-1-001163,-34.0965,26.7413,21.8024,3.9114,0.0675,3.7791,4.0437
02-1-000005,56.5573,188.082,49.7897,3.9456,0.0478,3.8519,4.0394
08-1-111138,26.7402,159.775,8.65048,3.8887,0.0775,3.7368,4.0406
07-2-003817,-19.3076,2.93611,19.6111,3.9717,0.0533,3.8672,4.0762
01-2-022581,83.9894,98.7271,8.41866,3.9294,0.0465,3.8383,4.0205
05-1-098109,-44.8247,274.976,8.86603,3.8994,0.0618,3.7783,4.0206
07-2-003688,-12.1808,82.4357,26.0818,3.9865,0.0458,3.8968,4.0762
08-1-116373,28.0865,95.2821,12.5115,3.9203,0.0669,3.7891,4.0514
