CRATER_ID,LAT,LON,DIAM,AGE_MEAN,AGE_STD,CI_LOWER,CI_UPPER
08-1-149883,36.8857,160.005,9.14662,3.7073,0.0699,3.5704,3.8443
02-1-126679,37.1586,221.082,11.9401,3.8941,0.0597,3.7772,4.0111
08-1-109620,26.8064,130.997,8.72171,3.8826,0.0494,3.7857,3.9794
09-1-008341,-2.03965,161.599,11.3673,3.8918,0.0439,3.8057,3.9779
02-1-041006,10.7308,188.13,19.1192,3.93,0.0605,3.8114,4.0486
02-2-000972,26.3107,192.039,30.9615,3.9552,0.0485,3.8601,4.0503
02-1-146234,44.4383,240.922,13.8954,3.9179,0.0879,3.7455,4.0902
10-1-000621,-62.7371,75.2867,11.1769,3.469,0.091,3.2906,3.6474
05-1-001079,-45.5499,355.206,9.04261,3.8774,0.0777,3.725,4.0297
08-1-002194,0.118846,107.939,38.0021,3.6721,0.0491,3.5759,3.7683
07-1-116716,-31.8461,31.5979,13.2646,3.9018,0.0539,3.7962,4.0074
08-1-061102,16.165,146.277,7.77258,3.7229,0.0595,3.6062,3.8396
09-1-062918,-15.6596,124.204,6.23394,3.8125,0.0603,3.6943,3.9308
10-1-081063,-60.2956,83.2152,9.79807,3.941,0.0709,3.802,4.08
04-1-105795,54.1047,348.075,8.416,3.9046,0.061,3.785,4.0242
01-1-034342,62.4065,120.077,5.61473,3.4252,0.0495,3.3282,3.5221
02-1-143921,43.7094,182.842,10.0501,3.9227,0.0635,3.7982,4.0472
01-2-024719,79.1309,70.7665,5.86753,3.6732,0.0613,3.5531,3.7934
07-1-020407,-5.29533,63.8835,10.0666,3.9017,0.051,3.8017,4.0017
09-1-006784,-0.510793,168.421,9.40564,3.9157,0.0566,3.8047,4.0266
05-1-001866,-59.6761,331.922,9.70263,3.8205,0.0691,3.685,3.9559
02-1-036021,9.63502,231.146,9.88863,3.8271,0.0741,3.6818,3.9724
03-1-134488,-48.3896,195.002,7.3959,3.9042,0.0638,3.7791,4.0292
07-2-003542,-54.2124,70.2637,9.9904,3.9164,0.0624,3.7941,4.0387
01-1-000604,73.0727,112.275,10.6553,3.5804,0.0583,3.4661,3.6947
08-1-002090,5.16018,117.135,26.3562,3.9123,0.0636,3.7877,4.0369
07-1-125833,-33.0263,78.7119,6.04642,3.8771,0.0615,3.7567,3.9976
09-1-166720,-46.5389,166.791,10.7898,3.8459,0.0582,3.7318,3.96
02-2-000000,59.3142,237.992,22.3984,3.9512,0.0561,3.8413,4.0611
01-1-001406,67.1082,50.175,11.9727,3.8278,0.0569,3.7162,3.9394
09-1-155923,-43.3898,171.48,8.66029,3.9112,0.046,3.8211,4.0013
09-1-140909,-37.8865,131.264,6.09611,3.838,0.0493,3.7413,3.9347
07-1-002107,-47.5122,52.1829,21.8722,3.9427,0.0581,3.8288,4.0566
04-2-016946,50.8645,338.378,6.20474,3.9488,0.0541,3.8428,4.0548
02-2-001406,45.9327,196.739,6.19956,3.9345,0.046,3.8444,4.0247
07-1-176249,-45.7377,76.2769,6.33333,3.9049,0.0479,3.8111,3.9987
06-2-016736,45.4439,83.1561,6.02576,3.7934,0.0788,3.6389,3.9479
04-1-000458,27.3639,272.871,13.7017,3.5203,0.0609,3.4009,3.6397
08-1-002009,3.32658,144.731,37.6477,3.7981,0.0661,3.6686,3.9277
08-1-000526,42.9053,118.81,12.5743,3.8148,0.0434,3.7298,3.8999
08-1-001471,20.2384,107.31,17.12,3.9014,0.0807,3.7432,4.0596
01-1-001328,62.392,319.884,12.0882,3.5549,0.0658,3.4259,3.684
03-1-118277,-41.8447,255.634,8.50069,3.9034,0.0571,3.7914,4.0154
01-1-163678,72.5673,7.02874,5.62807,3.8121,0.0509,3.7123,3.9119
03-1-000878,-40.3576,212.171,30.7635,3.9538,0.0633,3.8297,4.0779
01-2-028647,83.5297,171.818,5.09453,3.53,0.0438,3.4441,3.616
08-1-047877,12.6855,163.186,9.56873,3.8141,0.0846,3.6483,3.9798
09-1-024105,-5.60237,166.388,15.7814,3.87,0.0581,3.7562,3.9838
06-1-000711,22.5864,35.5659,11.8653,3.428,0.0724,3.2862,3.5699
02-1-086488,24.1172,257.312,8.93577,3.9104,0.0649,3.7832,4.0376
02-1-130465,38.0132,267.835,7.94419,3.8438,0.0565,3.733,3.9545
01-1-065916,77.7088,240.59,5.59899,3.5677,0.0464,3.4768,3.6585
10-1-100767,-62.2725,99.9984,6.26995,3.7852,0.0833,3.6219,3.9485
07-1-001717,-42.0084,46.8898,10.3306,3.9363,0.038,3.8619,4.0107
06-2-002887,4.81638,56.9243,10.2129,3.9403,0.0501,3.842,4.0386
10-1-161290,-65.3885,180.618,6.10787,3.7793,0.046,3.6892,3.8694
02-1-089288,24.2286,181.847,6.86882,3.882,0.0627,3.7591,4.0049
01-1-007044,64.1926,174.426,5.723,3.8306,0.0582,3.7166,3.9447
05-1-001296,-49.6958,357.264,10.7489,3.9207,0.0605,3.8021,4.0393
08-1-002004,6.44118,145.561,17.0136,3.8341,0.0552,3.726,3.9423
03-1-052815,-18.8021,198.376,6.17286,3.7264,0.0501,3.6283,3.8245
08-1-004475,1.01912,143.118,13.4408,3.1195,0.0552,3.0112,3.2277
07-1-215880,-56.0919,40.5962,6.01843,3.2043,0.0537,3.0992,3.3095
01-1-034540,65.6266,124.883,5.8065,3.689,0.0781,3.5359,3.842
07-1-179693,-45.3514,11.0442,6.009,3.8818,0.0603,3.7636,4.0001
02-1-144028,44.5644,180.532,8.42335,3.6565,0.0698,3.5197,3.7934
02-1-156897,49.3346,208.042,6.18606,3.8897,0.0586,3.7749,4.0044
05-1-000925,-41.5797,310.804,8.78517,3.9649,0.066,3.8354,4.0943
05-1-001596,-55.3449,332.482,24.2757,3.9818,0.053,3.8779,4.0857
02-1-001176,30.1187,261.727,20.0471,3.9325,0.0643,3.8064,4.0585
07-1-001823,-39.9783,12.6791,7.29181,3.9101,0.0679,3.7769,4.0432
06-2-012258,34.3212,83.4022,13.562,3.9731,0.0516,3.8721,4.0742
09-1-000076,-2.12569,106.526,19.0,3.9183,0.0506,3.8191,4.0175
02-1-000179,49.4073,261.026,9.51548,3.94,0.0613,3.82,4.0601
06-1-007259,4.26676,89.9634,11.4103,3.9721,0.0541,3.8659,4.0782
09-1-095140,-24.563,132.123,6.13472,3.9328,0.043,3.8485,4.0171
03-1-020670,-7.90222,183.643,7.43595,3.9749,0.0543,3.8685,4.0813
07-1-157775,-40.8883,57.1749,9.95478,3.9689,0.0492,3.8724,4.0653
06-1-000118,49.7297,69.2492,10.747,3.8497,0.044,3.7635,3.9359
01-1-034259,60.3873,118.799,6.7813,3.8283,0.0555,3.7196,3.937
08-1-007450,1.69825,153.055,7.15227,3.9102,0.0683,3.7763,4.0442
02-1-000842,38.4665,181.767,7.90312,3.9184,0.0679,3.7853,4.0515
08-1-076904,20.5344,97.7723,9.05214,3.7851,0.0571,3.6731,3.8971
01-1-001310,64.7796,38.6493,20.9198,3.961,0.0667,3.8302,4.0917
08-1-000174,58.6286,165.979,7.48863,3.6129,0.0734,3.4691,3.7567
02-1-039539,10.831,216.167,6.45786,3.9195,0.0564,3.8089,4.0301
02-1-056281,14.8703,223.0,15.9294,3.8074,0.0623,3.6853,3.9294
05-1-098382,-45.6085,282.603,6.39244,3.823,0.0753,3.6754,3.9706
08-1-195215,51.2334,105.881,6.49615,3.8747,0.0547,3.7676,3.9819
09-1-000936,-38.2076,115.801,40.2785,3.9457,0.0564,3.8351,4.0563
02-1-076749,20.3321,224.742,5.41372,3.8588,0.0543,3.7525,3.9652
08-1-206179,53.3597,111.851,6.37579,3.8896,0.0606,3.7707,4.0084
03-1-065224,-21.7127,206.352,6.92068,3.9066,0.0538,3.801,4.0121
08-1-109713,26.9833,131.761,9.95962,3.7441,0.0518,3.6427,3.8456
03-1-116929,-40.4569,231.666,10.6355,3.9531,0.0511,3.8529,4.0534
06-1-000924,10.911,76.5748,7.98864,3.8784,0.0886,3.7049,4.052
06-1-024548,11.1509,80.4466,6.79319,3.9149,0.0662,3.7853,4.0446
01-1-122835,72.8133,296.785,5.81747,3.9035,0.0682,3.7699,4.037
01-1-021373,60.1238,129.877,5.80017,3.7861,0.0607,3.6672,3.9051
02-1-000240,50.3719,233.326,25.5836,3.9119,0.0685,3.7777,4.0461
05-2-014865,-37.0641,359.907,6.52898,3.9301,0.0632,3.8061,4.054
09-1-091481,-23.9789,109.631,7.3452,3.6236,0.0568,3.5123,3.735
09-1-000913,-34.4102,100.316,13.9937,3.8968,0.078,3.7438,4.0498
09-1-000412,-11.3964,123.911,71.6083,3.9049,0.0684,3.7707,4.039
06-1-063219,28.9398,85.7675,6.50928,3.8599,0.0413,3.7789,3.9409
05-1-011187,-4.03118,338.308,6.65583,3.5466,0.0738,3.402,3.6911
05-2-005907,-15.0147,296.332,6.50444,3.9332,0.0612,3.8134,4.0531
10-1-084214,-74.2968,282.086,6.32223,3.7205,0.0459,3.6304,3.8105
02-1-030652,8.44701,236.533,6.21272,3.9456,0.0691,3.8101,4.081
09-1-182158,-53.5114,173.105,6.99624,3.3696,0.0652,3.2419,3.4974
08-1-073632,19.5268,150.309,6.91776,3.7539,0.0706,3.6155,3.8923
05-1-000156,-13.8045,289.723,62.2119,3.9251,0.0546,3.8181,4.0322
01-1-000638,75.6014,255.564,14.5062,3.9167,0.057,3.805,4.0284
02-1-088477,24.3419,207.203,8.80366,3.9129,0.09,3.7365,4.0893
08-1-217460,59.6635,122.072,6.23805,3.8497,0.0585,3.735,3.9643
02-1-026108,6.99301,206.974,11.1943,3.9433,0.0702,3.8058,4.0808
06-2-000105,41.3347,87.1873,12.9478,3.9324,0.0479,3.8385,4.0264
03-1-122669,-42.683,268.971,16.6159,3.83,0.0494,3.7331,3.9269
01-1-106234,80.319,65.8649,7.82089,3.3005,0.0568,3.1893,3.4118
09-1-094578,-25.0168,117.306,6.8869,3.8773,0.0538,3.7719,3.9827
01-2-025612,82.1974,39.8179,6.15111,3.5542,0.0687,3.4195,3.6888
03-1-113426,-38.9846,218.615,6.56499,3.9457,0.0716,3.8055,4.086
04-2-000081,30.162,278.255,16.3747,3.9987,0.0426,3.9152,4.0822
08-1-181539,45.8053,143.48,7.13975,3.8581,0.0609,3.7387,3.9775
02-1-021472,6.6666,247.225,8.68482,3.9233,0.0684,3.7893,4.0574
07-1-001667,-40.609,54.3031,13.8946,3.4829,0.0716,3.3426,3.6231
01-1-148830,75.1904,24.951,5.92828,3.7946,0.0652,3.6667,3.9225
01-1-001046,64.5016,287.636,27.6968,3.8766,0.0461,3.7863,3.9669
02-2-000841,22.4607,266.768,32.2521,3.9497,0.0555,3.8409,4.0585
08-1-000488,40.2336,101.614,16.5987,3.8862,0.0656,3.7577,4.0147
05-1-001503,-54.2889,273.544,8.28397,3.7792,0.0767,3.6289,3.9294
05-1-000830,-39.7826,342.392,19.5527,3.2221,0.0418,3.1403,3.3039
02-1-009851,2.65964,190.751,6.48896,3.8066,0.0767,3.6563,3.957
03-2-000022,-53.5072,209.726,191.986,4.0078,0.0653,3.8799,4.1358
09-1-026606,-5.89622,139.058,6.08722,3.6834,0.0462,3.5929,3.7738
06-1-054377,26.3098,67.4439,6.33442,3.888,0.0729,3.7452,4.0309
03-1-119142,-41.2067,217.461,6.42366,3.7754,0.0348,3.7072,3.8437
03-1-011735,-3.73859,226.1,17.859,3.8517,0.0401,3.7731,3.9304
03-1-000912,-38.4309,222.769,12.3434,3.5753,0.0534,3.4705,3.68
07-1-225506,-59.2174,55.0325,8.04674,3.6757,0.0534,3.5711,3.7803
09-1-007810,-1.27116,169.868,9.08579,3.7678,0.0571,3.6559,3.8797
09-1-067208,-17.009,137.631,7.36526,3.8861,0.0666,3.7555,4.0166
03-1-159399,-59.367,210.879,7.6514,3.9228,0.0537,3.8175,4.028
07-1-040266,-10.1944,7.05346,12.9691,3.9756,0.0462,3.885,4.0661
08-1-002308,4.77059,173.496,10.937,3.8591,0.0531,3.755,3.9632
07-1-135050,-35.8236,87.2837,6.30719,3.9034,0.0608,3.7842,4.0226
03-1-031062,-10.492,222.731,9.33,3.8986,0.0678,3.7658,4.0315
10-1-138990,-60.6754,239.934,6.95814,3.9382,0.0639,3.8129,4.0636
09-1-018653,-4.33158,135.498,11.3155,3.9037,0.0465,3.8126,3.9947
02-1-095966,25.6491,200.479,17.2156,3.8229,0.0606,3.7041,3.9417
08-1-068721,17.8364,122.339,8.50902,3.8736,0.0424,3.7906,3.9566
07-1-183985,-46.8824,69.5378,15.9864,3.8802,0.0557,3.771,3.9895
03-1-080069,-27.764,181.983,6.34206,3.8775,0.0499,3.7797,3.9752
01-1-015522,67.0621,160.598,9.10694,3.8683,0.0777,3.7159,4.0207
07-1-032074,-8.99972,29.8852,8.12522,3.9308,0.04,3.8524,4.0092
02-1-134579,40.3948,220.393,7.23556,3.8532,0.0565,3.7424,3.964
01-1-097261,70.3326,275.565,5.07157,3.9235,0.0427,3.8398,4.0072
08-1-144225,35.6334,143.252,18.4688,3.9285,0.0699,3.7914,4.0656
08-1-001412,25.8333,119.424,18.6464,3.7072,0.0657,3.5785,3.8359
10-2-001214,-66.5572,190.63,20.1937,3.9561,0.051,3.8561,4.0561
02-1-166693,53.0017,195.893,6.58418,3.9245,0.0587,3.8094,4.0396
07-1-000642,-21.6663,55.1102,8.98597,3.8899,0.0807,3.7318,4.0481
01-2-028521,67.9682,107.865,115.122,4.0139,0.0439,3.9279,4.0999
06-1-000302,43.2136,63.0599,9.83587,3.9118,0.0541,3.8057,4.0178
05-1-001666,-56.7501,275.63,6.42715,3.8471,0.0577,3.734,3.9603
01-1-118699,70.3307,69.0202,6.49697,3.7979,0.0687,3.6632,3.9326
02-1-000143,49.8504,268.999,39.6021,3.9281,0.073,3.785,4.0711
03-2-000324,-1.36004,187.804,9.58676,3.9767,0.0508,3.8772,4.0762
03-1-028048,-9.34839,218.111,6.13716,3.9432,0.0607,3.8242,4.0622
09-1-001353,-49.3114,162.973,13.2454,3.9198,0.0727,3.7774,4.0623
01-1-000340,67.2115,236.335,37.5821,3.7969,0.0695,3.6607,3.9331
02-2-002038,49.9363,185.55,11.8715,3.8152,0.0547,3.7079,3.9225
03-1-031656,-10.3539,206.189,6.55623,3.782,0.0772,3.6307,3.9332
08-1-169891,42.193,152.889,6.41366,3.8657,0.092,3.6854,4.046
07-1-002155,-44.4237,62.4711,11.4446,3.8093,0.0649,3.6821,3.9365
08-1-000274,54.294,166.096,11.6945,3.8944,0.0681,3.7608,4.0279
02-1-000189,52.615,255.868,15.9467,3.9417,0.0596,3.8249,4.0584
08-1-022467,6.73701,154.247,10.0135,3.9163,0.0475,3.8233,4.0094
07-1-001552,-38.6153,74.3045,7.23495,3.7887,0.0501,3.6906,3.8868
02-1-039750,10.3777,211.684,12.2951,3.8975,0.0606,3.7787,4.0162
09-1-007170,-0.65853,177.322,6.66478,3.9376,0.0634,3.8133,4.0619
01-1-065439,74.4401,249.755,5.26175,3.8719,0.0605,3.7533,3.9905
03-1-058738,-19.7667,195.457,9.28733,3.9251,0.0458,3.8353,4.0149
10-1-102911,-75.7113,252.378,17.4428,3.9437,0.0561,3.8338,4.0535
07-1-194934,-50.9931,71.0409,7.29074,3.7943,0.0656,3.6657,3.9229
10-2-001064,-62.7366,133.023,6.84713,3.8911,0.0553,3.7826,3.9995
03-1-112824,-38.8996,239.036,7.99735,3.9255,0.0651,3.7978,4.0531
10-1-137275,-73.6287,195.05,6.83371,3.6164,0.0622,3.4945,3.7384
08-1-029811,7.4297,161.298,6.21266,3.8986,0.0515,3.7976,3.9997
03-1-074592,-25.3156,215.793,6.39035,3.9305,0.0596,3.8138,4.0473
10-2-001980,-85.5384,165.32,6.9562,3.786,0.0573,3.6737,3.8984
02-1-056064,14.8442,232.737,10.6749,3.8302,0.0608,3.7111,3.9494
09-1-186559,-56.7703,154.303,9.54377,3.671,0.073,3.5279,3.8141
08-1-000462,48.9269,96.6158,27.6969,3.7697,0.0699,3.6328,3.9066
03-2-000053,-8.91441,207.557,19.2545,3.9363,0.0534,3.8317,4.041
08-1-139931,34.8795,125.846,7.65315,3.9058,0.0513,3.8054,4.0063
06-1-097239,48.2212,79.3506,7.96802,3.8169,0.0535,3.712,3.9217
08-1-001424,22.1782,120.605,48.2892,3.934,0.0474,3.841,4.0269
02-1-061366,16.456,245.207,8.50909,3.8801,0.0496,3.7828,3.9774
06-2-021044,15.094,89.2098,88.811,3.9546,0.0678,3.8216,4.0875
01-2-000537,84.914,278.642,11.9173,3.8626,0.0476,3.7693,3.9558
01-2-000587,88.0943,336.235,7.16805,3.8042,0.0699,3.6673,3.9412
09-1-126363,-32.1115,92.5936,6.92007,3.8513,0.0701,3.7138,3.9888
03-1-040545,-14.456,207.92,6.88312,3.8985,0.0559,3.7889,4.008
03-1-126800,-45.0871,226.335,6.03172,3.8231,0.0636,3.6983,3.9478
03-1-052983,-18.0432,201.61,21.726,3.9179,0.0593,3.8016,4.0342
02-1-027774,8.06451,232.886,5.98507,3.7348,0.0595,3.6181,3.8515
07-1-140544,-38.0173,2.07371,6.65948,3.884,0.0645,3.7575,4.0105
02-1-013993,4.00991,252.507,5.72671,3.9466,0.0598,3.8295,4.0638
08-1-173776,42.9995,131.262,8.3669,3.8478,0.0725,3.7056,3.99
08-1-172901,43.6504,107.434,8.76312,3.9442,0.0651,3.8166,4.0717
02-1-139983,42.7221,215.607,6.14495,3.9118,0.0537,3.8066,4.0171
01-1-039697,75.6887,201.921,5.99821,3.848,0.0772,3.6967,3.9994
02-1-132622,38.9875,195.905,9.10954,3.8361,0.0728,3.6935,3.9788
06-2-002872,4.05436,58.4029,7.87222,3.8863,0.0612,3.7664,4.0062
07-1-002229,-54.2133,84.3647,13.0554,3.7974,0.0556,3.6883,3.9064
03-1-052978,-18.4763,202.281,7.3341,3.8975,0.0532,3.7932,4.0019
02-1-090544,24.4622,206.429,14.221,3.9394,0.061,3.8198,4.059
08-1-009371,2.01125,106.637,6.67863,3.8058,0.0598,3.6887,3.923
01-2-022220,84.1278,108.465,7.63823,3.8406,0.0442,3.754,3.9273
02-1-000785,36.9977,195.94,40.0236,3.9443,0.0715,3.8042,4.0843
02-1-166540,53.1528,193.698,9.4467,3.8159,0.0525,3.713,3.9187
03-1-121969,-43.0982,240.682,6.8631,3.8007,0.0615,3.6802,3.9213
05-1-036056,-15.9873,325.498,7.95662,3.9513,0.0758,3.8026,4.0999
04-1-000575,16.2632,278.679,17.6473,3.9631,0.0498,3.8655,4.0608
09-1-000091,-2.50657,117.088,51.1568,3.9161,0.0538,3.8108,4.0215
02-1-053658,13.5068,247.825,6.36466,3.8985,0.0673,3.7666,4.0304
02-1-094867,25.9568,230.752,11.0851,3.9164,0.0601,3.7987,4.0342
06-1-060155,27.8054,49.3988,7.44819,3.4995,0.0708,3.3608,3.6382
06-1-069730,34.2265,37.0728,19.3336,3.9337,0.0643,3.8078,4.0596
03-1-080698,-27.0782,194.654,6.12998,3.9206,0.0574,3.8081,4.0331
05-2-013008,-36.8972,350.496,9.62511,3.9314,0.068,3.7981,4.0647
02-1-000120,58.4078,257.52,56.1237,3.9001,0.0544,3.7935,4.0067
01-1-054803,79.7622,157.027,10.3406,3.8015,0.0544,3.6949,3.9081
08-1-017904,5.40975,105.732,8.56707,3.8484,0.0561,3.7384,3.9583
03-1-026163,-8.86497,194.872,12.7665,3.8611,0.0634,3.7369,3.9854
02-1-134784,40.7906,227.92,6.91994,3.9433,0.0566,3.8324,4.0543
08-1-102713,26.25,175.04,7.10068,3.8395,0.064,3.7141,3.965
02-2-000143,0.963829,266.634,10.359,3.9288,0.0669,3.7976,4.06
08-1-000827,36.1313,156.241,41.5254,3.9099,0.0493,3.8132,4.0066
02-1-040766,10.3434,193.143,11.3569,3.7427,0.0754,3.5949,3.8905
01-1-051471,71.0977,236.929,5.54245,3.5072,0.0519,3.4055,3.6089
08-1-019772,5.75942,150.593,10.0444,3.9353,0.0603,3.8171,4.0534
09-1-175280,-50.6079,91.1294,9.36956,3.8243,0.0586,3.7094,3.9392
08-1-111326,26.7597,163.783,14.9725,3.9591,0.0546,3.8521,4.066
10-1-022674,-66.4756,329.017,6.1648,3.8688,0.0515,3.7679,3.9698
08-1-009263,1.35889,110.529,7.79666,3.9055,0.0684,3.7715,4.0396
09-1-142313,-38.4306,160.721,8.84125,3.4531,0.0713,3.3133,3.5928
02-1-111578,31.7526,227.162,10.8701,3.842,0.0503,3.7434,3.9406
02-1-022198,6.89596,231.724,5.15126,3.8421,0.0571,3.7302,3.9541
06-1-059160,28.7756,75.442,11.415,3.9283,0.0664,3.7981,4.0585
02-1-033155,8.29532,180.73,5.06807,3.9064,0.0512,3.8061,4.0066
03-1-000271,-17.9546,228.185,49.0317,3.9139,0.0455,3.8248,4.0029
10-1-029622,-66.7754,39.6233,12.0441,3.5108,0.0631,3.3871,3.6344
05-1-000009,-1.36721,346.416,11.5757,3.8286,0.0644,3.7025,3.9548
08-1-001766,15.4291,155.97,13.9081,3.8934,0.0585,3.7788,4.0081
08-1-002125,6.38833,102.173,18.2838,3.31,0.0539,3.2044,3.4157
08-1-000336,53.2976,139.098,25.3344,3.9087,0.0414,3.8276,3.9897
02-1-013498,4.08714,268.558,13.0508,3.909,0.0685,3.7747,4.0433
07-1-108771,-29.2498,16.5246,7.29169,3.818,0.0565,3.7073,3.9288
08-1-188154,47.9644,110.172,6.72065,3.8772,0.0764,3.7275,4.0269
03-1-121113,-42.3054,217.351,9.06991,3.8761,0.0862,3.7072,4.045
03-1-097777,-32.4317,198.138,7.72163,3.8634,0.0595,3.7467,3.9801
09-1-115337,-30.4784,137.968,10.8884,3.8947,0.0653,3.7667,4.0227
03-1-056602,-19.8538,248.437,6.05269,3.5101,0.086,3.3416,3.6786
08-1-000068,57.8086,137.497,13.1393,3.654,0.0501,3.5558,3.7522
06-1-000688,25.035,48.8097,11.5439,3.9529,0.0656,3.8243,4.0814
02-1-166692,52.9722,195.556,6.80151,3.9351,0.0579,3.8217,4.0485
10-1-072275,-83.5803,343.952,6.69802,3.8541,0.0647,3.7273,3.9809
08-1-147104,37.1408,106.404,8.93256,3.8716,0.0706,3.7333,4.0099
08-1-001039,28.156,109.383,68.9894,3.9631,0.0427,3.8793,4.0468
01-1-032020,72.9946,206.398,9.64967,3.6922,0.066,3.5627,3.8216
09-1-000345,-12.6655,141.122,25.2736,3.8731,0.0574,3.7605,3.9856
01-1-084862,74.5315,94.419,9.18243,3.7025,0.059,3.5869,3.8181
02-1-001417,22.3905,201.636,20.1241,3.9166,0.0592,3.8005,4.0327
02-1-132376,39.4278,203.614,9.83481,3.9062,0.052,3.8042,4.0082
08-1-198690,51.9578,177.111,8.44452,3.8859,0.0667,3.7552,4.0167
07-1-001561,-43.1213,69.8452,14.2192,3.9262,0.0527,3.8229,4.0296
02-1-151729,46.4798,226.525,7.53682,3.9458,0.0449,3.8577,4.0338
05-1-001359,-51.7925,271.613,6.44419,3.7218,0.0847,3.5558,3.8878
03-1-046277,-16.1587,200.657,6.04334,3.9064,0.0632,3.7826,4.0303
03-1-000521,-28.0755,192.324,16.6513,3.8213,0.0744,3.6755,3.9671
03-1-027609,-9.7071,208.681,8.06604,3.79,0.0624,3.6677,3.9122
03-1-108175,-36.8069,211.272,6.46538,3.9461,0.044,3.8599,4.0322
07-1-000094,-6.85585,36.9147,11.3843,3.7723,0.0635,3.6479,3.8968
03-1-027653,-10.1569,209.193,9.72132,3.8432,0.0599,3.7258,3.9607
07-1-198862,-51.2015,11.5259,6.90288,3.891,0.0602,3.7731,4.009
02-1-036416,10.7001,241.91,6.0658,3.8935,0.0617,3.7725,4.0145
05-1-001548,-54.5234,343.296,13.5253,3.9451,0.047,3.853,4.0372
06-2-008475,19.8816,42.0033,10.1601,3.9125,0.0549,3.8048,4.0202
08-1-207959,54.3567,152.296,8.98819,3.883,0.0794,3.7274,4.0385
07-1-000562,-22.2961,23.0186,20.2879,3.8938,0.0554,3.7851,4.0025
02-1-151287,46.7685,214.582,16.6995,3.9389,0.0387,3.8632,4.0147
05-1-040445,-18.1738,354.178,16.1036,3.9685,0.0577,3.8554,4.0815
10-1-115328,-68.399,116.193,6.64353,3.5701,0.0666,3.4395,3.7007
05-1-000111,-10.2458,288.35,9.21541,3.9249,0.0628,3.8019,4.048
03-2-002654,-3.25747,263.927,26.942,3.9247,0.0388,3.8488,4.0007
07-1-001093,-33.5617,11.9464,12.7204,3.8043,0.0562,3.6942,3.9144
08-1-095890,23.751,126.198,6.37779,3.8346,0.0605,3.7159,3.9532
07-1-000107,-5.51235,31.5948,13.8116,3.848,0.0602,3.73,3.9661
05-1-001721,-56.2746,340.895,8.41805,3.6898,0.0581,3.5759,3.8036
07-1-068178,-18.7229,45.9739,6.51447,3.8901,0.0776,3.7379,4.0422
01-1-001157,68.0202,57.7609,8.61624,3.5893,0.0648,3.4623,3.7164
09-1-000896,-33.1173,97.795,22.062,3.8161,0.0559,3.7066,3.9257
05-1-000126,-9.47807,352.746,29.2316,3.9481,0.0738,3.8035,4.0927
10-1-067333,-66.4688,71.6338,7.51348,3.888,0.0563,3.7777,3.9983
07-1-024872,-5.89907,10.0742,9.95902,3.9402,0.0606,3.8214,4.0591
08-1-158110,39.4175,139.788,8.00753,3.7921,0.0663,3.6621,3.9221
02-1-114900,32.771,209.216,7.74925,3.9072,0.0659,3.778,4.0365
09-1-067097,-16.8904,141.553,13.2774,3.9414,0.0646,3.8148,4.0679
09-1-161620,-45.9268,172.282,13.2909,3.9013,0.0514,3.8006,4.002
04-1-057536,28.4325,287.156,7.06912,3.9568,0.0572,3.8446,4.0689
10-1-006453,-63.3589,350.972,7.78857,3.7222,0.0492,3.6257,3.8187
02-1-050912,13.544,197.282,7.6918,3.8602,0.0665,3.7299,3.9905
08-1-129765,32.0314,142.524,6.68528,3.9158,0.0597,3.7988,4.0327
09-1-000269,-13.9484,175.397,26.2161,3.9176,0.0596,3.8007,4.0345
01-1-047378,76.4689,149.355,5.18577,3.6639,0.0721,3.5225,3.8052
04-1-033804,19.6166,283.098,6.72644,3.5828,0.0726,3.4405,3.7251
10-1-111464,-66.1304,250.716,6.09341,3.7726,0.0495,3.6757,3.8696
01-1-000611,72.7575,101.429,13.4163,3.3326,0.0448,3.2449,3.4204
08-1-110919,26.9812,155.642,10.6617,3.8191,0.0704,3.6811,3.957
01-1-015578,66.3316,158.484,7.97857,3.8386,0.0707,3.6999,3.9772
09-1-026805,-6.84728,137.24,11.0506,3.9478,0.0457,3.8583,4.0373
05-2-000003,-10.5181,297.507,71.4357,4.0104,0.0495,3.9134,4.1074
03-1-045966,-15.8605,192.253,17.804,3.9466,0.074,3.8016,4.0916
09-1-024670,-4.74894,176.722,8.54582,3.9072,0.045,3.819,3.9954
04-1-000115,53.506,331.76,37.1614,3.8989,0.0438,3.813,3.9847
01-1-001122,73.522,311.066,18.4009,3.9443,0.056,3.8345,4.0542
10-1-118482,-63.2668,248.392,7.03727,3.5628,0.0837,3.3988,3.7269
09-1-098123,-25.7044,170.755,12.8626,3.8716,0.056,3.7619,3.9813
02-1-171022,55.639,183.741,12.5606,3.8793,0.0778,3.7267,4.0318
05-1-001049,-43.8042,328.255,15.471,3.9165,0.0415,3.8352,3.9979
03-1-081274,-26.9204,210.254,12.6136,3.9683,0.0578,3.8549,4.0816
10-1-120914,-68.2334,116.484,12.5236,3.6821,0.0781,3.5291,3.8352
08-1-000605,46.7902,135.618,10.6413,3.8685,0.0699,3.7315,4.0055
02-1-001466,16.8388,197.278,27.9896,3.9404,0.0539,3.8348,4.046
10-1-049636,-71.1103,309.237,9.65203,3.9171,0.0585,3.8023,4.0318
10-1-077134,-74.714,291.288,6.63034,3.8364,0.0565,3.7256,3.9472
